portfolio_id,security_id,holding_date,holding_source,data_cut,units,cost,portfolio_cost,price,purchase_date,settlement_date
portfolio_id_1,filInternalId0000492,2021-01-22,source_2,cut_1,591,1012,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000493,2021-01-22,source_2,cut_1,592,1014,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000494,2021-01-22,source_2,cut_1,593,1016,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000495,2021-01-22,source_2,cut_1,594,1018,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000496,2021-01-22,source_2,cut_1,595,1020,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000497,2021-01-22,source_2,cut_1,596,1022,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000498,2021-01-22,source_2,cut_1,597,1024,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000499,2021-01-22,source_2,cut_1,598,1026,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000500,2021-01-22,source_2,cut_1,599,1028,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000501,2021-01-22,source_2,cut_1,600,1030,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000502,2021-01-22,source_2,cut_1,601,1032,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000503,2021-01-22,source_2,cut_1,602,1034,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000504,2021-01-22,source_2,cut_1,603,1036,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000505,2021-01-22,source_2,cut_1,604,1038,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000506,2021-01-22,source_2,cut_1,605,1040,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000507,2021-01-22,source_2,cut_1,606,1042,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000508,2021-01-22,source_2,cut_1,607,1044,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000509,2021-01-22,source_2,cut_1,608,1046,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000510,2021-01-22,source_2,cut_1,609,1048,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000511,2021-01-22,source_2,cut_1,610,1050,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000512,2021-01-22,source_2,cut_1,611,1052,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000513,2021-01-22,source_2,cut_1,612,1054,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000514,2021-01-22,source_2,cut_1,613,1056,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000515,2021-01-22,source_2,cut_1,614,1058,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000516,2021-01-22,source_2,cut_1,615,1060,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000517,2021-01-22,source_2,cut_1,616,1062,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000518,2021-01-22,source_2,cut_1,617,1064,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000519,2021-01-22,source_2,cut_1,618,1066,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000520,2021-01-22,source_2,cut_1,619,1068,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000521,2021-01-22,source_2,cut_1,620,1070,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000522,2021-01-22,source_2,cut_1,621,1072,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000523,2021-01-22,source_2,cut_1,622,1074,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000524,2021-01-22,source_2,cut_1,623,1076,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000525,2021-01-22,source_2,cut_1,624,1078,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000526,2021-01-22,source_2,cut_1,625,1080,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000527,2021-01-22,source_2,cut_1,626,1082,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000528,2021-01-22,source_2,cut_1,627,1084,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000529,2021-01-22,source_2,cut_1,628,1086,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000530,2021-01-22,source_2,cut_1,629,1088,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000531,2021-01-22,source_2,cut_1,630,1090,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000532,2021-01-22,source_2,cut_1,631,1092,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000533,2021-01-22,source_2,cut_1,632,1094,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000534,2021-01-22,source_2,cut_1,633,1096,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000535,2021-01-22,source_2,cut_1,634,1098,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000536,2021-01-22,source_2,cut_1,635,1100,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000537,2021-01-22,source_2,cut_1,636,1102,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000538,2021-01-22,source_2,cut_1,637,1104,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000539,2021-01-22,source_2,cut_1,638,1106,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000540,2021-01-22,source_2,cut_1,639,1108,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000541,2021-01-22,source_2,cut_1,640,1110,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000542,2021-01-22,source_2,cut_1,641,1112,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000543,2021-01-22,source_2,cut_1,642,1114,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000544,2021-01-22,source_2,cut_1,643,1116,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000545,2021-01-22,source_2,cut_1,644,1118,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000546,2021-01-22,source_2,cut_1,645,1120,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000547,2021-01-22,source_2,cut_1,646,1122,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000548,2021-01-22,source_2,cut_1,647,1124,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000549,2021-01-22,source_2,cut_1,648,1126,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000550,2021-01-22,source_2,cut_1,649,1128,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000551,2021-01-22,source_2,cut_1,650,1130,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000552,2021-01-22,source_2,cut_1,651,1132,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000553,2021-01-22,source_2,cut_1,652,1134,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000554,2021-01-22,source_2,cut_1,653,1136,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000555,2021-01-22,source_2,cut_1,654,1138,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000556,2021-01-22,source_2,cut_1,655,1140,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000557,2021-01-22,source_2,cut_1,656,1142,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000558,2021-01-22,source_2,cut_1,657,1144,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000559,2021-01-22,source_2,cut_1,658,1146,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000560,2021-01-22,source_2,cut_1,659,1148,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000561,2021-01-22,source_2,cut_1,660,1150,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000562,2021-01-22,source_2,cut_1,661,1152,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000563,2021-01-22,source_2,cut_1,662,1154,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000564,2021-01-22,source_2,cut_1,663,1156,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000565,2021-01-22,source_2,cut_1,664,1158,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000566,2021-01-22,source_2,cut_1,665,1160,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000567,2021-01-22,source_2,cut_1,666,1162,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000568,2021-01-22,source_2,cut_1,667,1164,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000569,2021-01-22,source_2,cut_1,668,1166,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000570,2021-01-22,source_2,cut_1,669,1168,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000571,2021-01-22,source_2,cut_1,670,1170,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000572,2021-01-22,source_2,cut_1,671,1172,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000573,2021-01-22,source_2,cut_1,672,1174,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000574,2021-01-22,source_2,cut_1,673,1176,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000575,2021-01-22,source_2,cut_1,674,1178,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000576,2021-01-22,source_2,cut_1,675,1180,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000577,2021-01-22,source_2,cut_1,676,1182,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000578,2021-01-22,source_2,cut_1,677,1184,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000579,2021-01-22,source_2,cut_1,678,1186,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000580,2021-01-22,source_2,cut_1,679,1188,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000581,2021-01-22,source_2,cut_1,680,1190,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000582,2021-01-22,source_2,cut_1,681,1192,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000583,2021-01-22,source_2,cut_1,682,1194,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000584,2021-01-22,source_2,cut_1,683,1196,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000585,2021-01-22,source_2,cut_1,684,1198,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000586,2021-01-22,source_2,cut_1,685,1200,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000587,2021-01-22,source_2,cut_1,686,1202,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000588,2021-01-22,source_2,cut_1,687,1204,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000589,2021-01-22,source_2,cut_1,688,1206,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000590,2021-01-22,source_2,cut_1,689,1208,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000591,2021-01-22,source_2,cut_1,690,1210,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000592,2021-01-22,source_2,cut_1,691,1212,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000593,2021-01-22,source_2,cut_1,692,1214,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000594,2021-01-22,source_2,cut_1,693,1216,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000595,2021-01-22,source_2,cut_1,694,1218,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000596,2021-01-22,source_2,cut_1,695,1220,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000597,2021-01-22,source_2,cut_1,696,1222,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000598,2021-01-22,source_2,cut_1,697,1224,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000599,2021-01-22,source_2,cut_1,698,1226,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000600,2021-01-22,source_2,cut_1,699,1228,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000601,2021-01-22,source_2,cut_1,700,1230,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000602,2021-01-22,source_2,cut_1,701,1232,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000603,2021-01-22,source_2,cut_1,702,1234,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000604,2021-01-22,source_2,cut_1,703,1236,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000605,2021-01-22,source_2,cut_1,704,1238,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000606,2021-01-22,source_2,cut_1,705,1240,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000607,2021-01-22,source_2,cut_1,706,1242,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000608,2021-01-22,source_2,cut_1,707,1244,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000609,2021-01-22,source_2,cut_1,708,1246,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000610,2021-01-22,source_2,cut_1,709,1248,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000611,2021-01-22,source_2,cut_1,710,1250,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000612,2021-01-22,source_2,cut_1,711,1252,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000613,2021-01-22,source_2,cut_1,712,1254,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000614,2021-01-22,source_2,cut_1,713,1256,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000615,2021-01-22,source_2,cut_1,714,1258,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000616,2021-01-22,source_2,cut_1,715,1260,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000617,2021-01-22,source_2,cut_1,716,1262,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000618,2021-01-22,source_2,cut_1,717,1264,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000619,2021-01-22,source_2,cut_1,718,1266,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000620,2021-01-22,source_2,cut_1,719,1268,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000621,2021-01-22,source_2,cut_1,720,1270,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000622,2021-01-22,source_2,cut_1,721,1272,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000623,2021-01-22,source_2,cut_1,722,1274,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000624,2021-01-22,source_2,cut_1,723,1276,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000625,2021-01-22,source_2,cut_1,724,1278,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000626,2021-01-22,source_2,cut_1,725,1280,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000627,2021-01-22,source_2,cut_1,726,1282,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000628,2021-01-22,source_2,cut_1,727,1284,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000629,2021-01-22,source_2,cut_1,728,1286,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000630,2021-01-22,source_2,cut_1,729,1288,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000631,2021-01-22,source_2,cut_1,730,1290,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000632,2021-01-22,source_2,cut_1,731,1292,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000633,2021-01-22,source_2,cut_1,732,1294,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000634,2021-01-22,source_2,cut_1,733,1296,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000635,2021-01-22,source_2,cut_1,734,1298,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000636,2021-01-22,source_2,cut_1,735,1300,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000637,2021-01-22,source_2,cut_1,736,1302,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000638,2021-01-22,source_2,cut_1,737,1304,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000639,2021-01-22,source_2,cut_1,738,1306,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000640,2021-01-22,source_2,cut_1,739,1308,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000641,2021-01-22,source_2,cut_1,740,1310,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000642,2021-01-22,source_2,cut_1,741,1312,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000643,2021-01-22,source_2,cut_1,742,1314,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000644,2021-01-22,source_2,cut_1,743,1316,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000645,2021-01-22,source_2,cut_1,744,1318,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000646,2021-01-22,source_2,cut_1,745,1320,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000647,2021-01-22,source_2,cut_1,746,1322,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000648,2021-01-22,source_2,cut_1,747,1324,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000649,2021-01-22,source_2,cut_1,748,1326,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000650,2021-01-22,source_2,cut_1,749,1328,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000651,2021-01-22,source_2,cut_1,750,1330,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000652,2021-01-22,source_2,cut_1,751,1332,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000653,2021-01-22,source_2,cut_1,752,1334,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000654,2021-01-22,source_2,cut_1,753,1336,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000655,2021-01-22,source_2,cut_1,754,1338,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000656,2021-01-22,source_2,cut_1,755,1340,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000657,2021-01-22,source_2,cut_1,756,1342,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000658,2021-01-22,source_2,cut_1,757,1344,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000659,2021-01-22,source_2,cut_1,758,1346,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000660,2021-01-22,source_2,cut_1,759,1348,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000661,2021-01-22,source_2,cut_1,760,1350,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000662,2021-01-22,source_2,cut_1,761,1352,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000663,2021-01-22,source_2,cut_1,762,1354,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000664,2021-01-22,source_2,cut_1,763,1356,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000665,2021-01-22,source_2,cut_1,764,1358,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000666,2021-01-22,source_2,cut_1,765,1360,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000667,2021-01-22,source_2,cut_1,766,1362,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000668,2021-01-22,source_2,cut_1,767,1364,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000669,2021-01-22,source_2,cut_1,768,1366,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000670,2021-01-22,source_2,cut_1,769,1368,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000671,2021-01-22,source_2,cut_1,770,1370,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000672,2021-01-22,source_2,cut_1,771,1372,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000673,2021-01-22,source_2,cut_1,772,1374,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000674,2021-01-22,source_2,cut_1,773,1376,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000675,2021-01-22,source_2,cut_1,774,1378,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000676,2021-01-22,source_2,cut_1,775,1380,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000677,2021-01-22,source_2,cut_1,776,1382,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000678,2021-01-22,source_2,cut_1,777,1384,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000679,2021-01-22,source_2,cut_1,778,1386,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000680,2021-01-22,source_2,cut_1,779,1388,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000681,2021-01-22,source_2,cut_1,780,1390,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000682,2021-01-22,source_2,cut_1,781,1392,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000683,2021-01-22,source_2,cut_1,782,1394,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000684,2021-01-22,source_2,cut_1,783,1396,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000685,2021-01-22,source_2,cut_1,784,1398,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000686,2021-01-22,source_2,cut_1,785,1400,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000687,2021-01-22,source_2,cut_1,786,1402,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000688,2021-01-22,source_2,cut_1,787,1404,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000689,2021-01-22,source_2,cut_1,788,1406,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000690,2021-01-22,source_2,cut_1,789,1408,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000691,2021-01-22,source_2,cut_1,790,1410,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000692,2021-01-22,source_2,cut_1,791,1412,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000693,2021-01-22,source_2,cut_1,792,1414,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000694,2021-01-22,source_2,cut_1,793,1416,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000695,2021-01-22,source_2,cut_1,794,1418,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000696,2021-01-22,source_2,cut_1,795,1420,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000697,2021-01-22,source_2,cut_1,796,1422,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000698,2021-01-22,source_2,cut_1,797,1424,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000699,2021-01-22,source_2,cut_1,798,1426,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000700,2021-01-22,source_2,cut_1,799,1428,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000701,2021-01-22,source_2,cut_1,800,1430,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000702,2021-01-22,source_2,cut_1,801,1432,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000703,2021-01-22,source_2,cut_1,802,1434,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000704,2021-01-22,source_2,cut_1,803,1436,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000705,2021-01-22,source_2,cut_1,804,1438,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000706,2021-01-22,source_2,cut_1,805,1440,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000707,2021-01-22,source_2,cut_1,806,1442,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000708,2021-01-22,source_2,cut_1,807,1444,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000709,2021-01-22,source_2,cut_1,808,1446,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000710,2021-01-22,source_2,cut_1,809,1448,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000711,2021-01-22,source_2,cut_1,810,1450,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000712,2021-01-22,source_2,cut_1,811,1452,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000713,2021-01-22,source_2,cut_1,812,1454,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000714,2021-01-22,source_2,cut_1,813,1456,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000715,2021-01-22,source_2,cut_1,814,1458,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000716,2021-01-22,source_2,cut_1,815,1460,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000717,2021-01-22,source_2,cut_1,816,1462,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000718,2021-01-22,source_2,cut_1,817,1464,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000719,2021-01-22,source_2,cut_1,818,1466,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000720,2021-01-22,source_2,cut_1,819,1468,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000721,2021-01-22,source_2,cut_1,820,1470,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000722,2021-01-22,source_2,cut_1,821,1472,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000723,2021-01-22,source_2,cut_1,822,1474,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000724,2021-01-22,source_2,cut_1,823,1476,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000725,2021-01-22,source_2,cut_1,824,1478,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000726,2021-01-22,source_2,cut_1,825,1480,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000727,2021-01-22,source_2,cut_1,826,1482,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000728,2021-01-22,source_2,cut_1,827,1484,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000729,2021-01-22,source_2,cut_1,828,1486,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000730,2021-01-22,source_2,cut_1,829,1488,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000731,2021-01-22,source_2,cut_1,830,1490,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000732,2021-01-22,source_2,cut_1,831,1492,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000733,2021-01-22,source_2,cut_1,832,1494,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000734,2021-01-22,source_2,cut_1,833,1496,60,21,2021-01-22,2021-01-25
portfolio_id_1,filInternalId0000735,2021-01-22,source_2,cut_1,834,1498,60,21,2021-01-22,2021-01-25
